49,2,1453.8543446076396
2,50,1315.88382685342
50,2,1315.88382685342
2,51,2160.224774896957
51,2,2160.224774896957
2,52,1501.7875483380105
52,2,1501.7875483380105
2,53,2405.118904492661
53,2,2405.118904492661
2,54,1432.8200028452773
54,2,1432.8200028452773
2,55,1200.0311896358767
55,2,1200.0311896358767
2,56,1890.132947117576
56,2,1890.132947117576
2,57,1867.4797369872263
57,2,1867.4797369872263
2,58,2683.393504024035
58,2,2683.393504024035
2,59,2328.275748227847
59,2,2328.275748227847
3,4,1845.470127667623
4,3,1845.470127667623
3,5,1960.2070011698574
5,3,1960.2070011698574
3,6,1818.7114188629125
6,3,1818.7114188629125
3,7,473.7780937076453
7,3,473.7780937076453
3,8,2812.3219301455847
8,3,2812.3219301455847
3,9,650.0032997499137
9,3,650.0032997499137
3,10,2450.1296025917986
10,3,2450.1296025917986
3,11,1545.2288701838745
11,3,1545.2288701838745
3,12,1061.3710466650036
12,3,1061.3710466650036
3,13,1995.0876190087704
13,3,1995.0876190087704
3,14,1839.7995652305817
14,3,1839.7995652305817
3,15,1686.2697981588506
15,3,1686.2697981588506
3,16,1145.2661022465154
16,3,1145.2661022465154
3,17,519.6771223354482
17,3,519.6771223354482
3,18,3817.1159048310374
18,3,3817.1159048310374
3,19,1234.2489137248172
19,3,1234.2489137248172
3,20,4975.3365320113135
20,3,4975.3365320113135
3,21,3499.829210676717
21,3,3499.829210676717
3,22,3277.7532835619436
22,3,3277.7532835619436
3,23,3645.3401470577933
23,3,3645.3401470577933
3,24,2865.801092355353
24,3,2865.801092355353
3,25,4488.3713547279385
25,3,4488.3713547279385
3,26,3312.4306084698537
26,3,3312.4306084698537
3,27,5866.665280764671
27,3,5866.665280764671
3,28,3894.8723572096787
28,3,3894.8723572096787
3,29,6414.2661968833545
29,3,6414.2661968833545
3,30,2145.2364022883125
30,3,2145.2364022883125
3,31,3657.5185852515447
31,3,3657.5185852515447
3,32,3808.5248482261804
32,3,3808.5248482261804
3,33,4366.788673175089
33,3,4366.788673175089
3,34,3145.5471587908937
34,3,3145.5471587908937
3,35,3932.4865446509625
35,3,3932.4865446509625
3,36,2632.541299472903
36,3,2632.541299472903
3,37,2545.3696341731606
37,3,2545.3696341731606
3,38,2863.014295810076
38,3,2863.014295810076
3,39,3370.017294753981
39,3,3370.017294753981
3,40,4321.581904720292
40,3,4321.581904720292
3,41,3245.196869475558
41,3,3245.196869475558
3,42,3840.704753311802
42,3,3840.704753311802
3,43,3172.5545701071283
43,3,3172.5545701071283
3,44,3178.9543039276823
44,3,3178.9543039276823
3,45,3454.5232833841023
45,3,3454.5232833841023
3,46,5925.730397719677
46,3,5925.730397719677
3,47,2892.586556387115
47,3,2892.586556387115
3,48,6928.106661887435
48,3,6928.106661887435
3,49,2503.394802620703
49,3,2503.394802620703
3,50,2992.476009889633
50,3,2992.476009889633
3,51,3379.1040059531238
51,3,3379.1040059531238
3,52,2562.424472522362
52,3,2562.424472522362
3,53,3733.564236912428
53,3,3733.564236912428
3,54,2334.144419242643
54,3,2334.144419242643
3,55,2944.872711415302
55,3,2944.872711415302
3,56,3585.4641729473137
56,3,3585.4641729473137
3,57,3846.5963962812593
57,3,3846.5963962812593
3,58,2925.697755759039
58,3,2925.697755759039
3,59,3827.8645084643103
59,3,3827.8645084643103
4,5,1171.7434205529566
5,4,1171.7434205529566
4,6,592.3350516855361
6,4,592.3350516855361
4,7,1346.6424772391583
7,4,1346.6424772391583
4,8,219.50973340559426
8,4,219.50973340559426
4,9,1744.0728929881611
9,4,1744.0728929881611
4,10,1255.575323657308
10,4,1255.575323657308
4,11,895.9953109345472
11,4,895.9953109345472
4,12,1806.4052346565059
12,4,1806.4052346565059
4,13,913.6093304643988
13,4,913.6093304643988
4,14,1036.6701264801993
14,4,1036.6701264801993
4,15,759.3105198251841
15,4,759.3105198251841
4,16,2167.019050054225
16,4,2167.019050054225
4,17,2330.5098671150545
17,4,2330.5098671150545
4,18,2126.98897898825
18,4,2126.98897898825
4,19,1024.5829882037265
19,4,1024.5829882037265
4,20,3899.634814482176
20,4,3899.634814482176
4,21,1690.0448563933708
21,4,1690.0448563933708
4,22,1801.3617162701364
22,4,1801.3617162701364
4,23,3176.9648606024366
23,4,3176.9648606024366
4,24,1203.7091753583293
24,4,1203.7091753583293
4,25,2781.147331757026
25,4,2781.147331757026
4,26,2649.7119880434216
26,4,2649.7119880434216
4,27,4163.4928360477625
27,4,4163.4928360477625
4,28,3147.9911527138584
28,4,3147.9911527138584
4,29,4340.886062391111
29,4,4340.886062391111
4,30,1694.2891717554285
30,4,1694.2891717554285
4,31,2358.1211916708476
31,4,2358.1211916708476
4,32,2193.2946397499973
32,4,2193.2946397499973
4,33,2943.598304188804
33,4,2943.598304188804
4,34,1702.6665423536556
34,4,1702.6665423536556
4,35,992.4770615828072
35,4,992.4770615828072
4,36,1737.9038827662425
36,4,1737.9038827662425
4,37,2052.446215761826
37,4,2052.446215761826
4,38,1604.597848677198
38,4,1604.597848677198
4,39,2059.6979977837564
39,4,2059.6979977837564
4,40,2485.8041381812122
40,4,2485.8041381812122
4,41,1583.4872412094405
41,4,1583.4872412094405
4,42,1797.6699183727155
42,4,1797.6699183727155
4,43,1967.399225846601
43,4,1967.399225846601
4,44,1590.559913714514
44,4,1590.559913714514
4,45,1989.8045836510987
45,4,1989.8045836510987
4,46,3815.914626407243
46,4,3815.914626407243
4,47,1276.5050530411204
47,4,1276.5050530411204
4,48,3234.6785502654666
48,4,3234.6785502654666
4,49,1314.2853956067934
49,4,1314.2853956067934
4,50,974.6902995129743
50,4,974.6902995129743
4,51,1893.6909450605713
51,4,1893.6909450605713
4,52,957.6140746534978
52,4,957.6140746534978
4,53,3113.6983028424575
53,4,3113.6983028424575
4,54,1325.3984407709468
54,4,1325.3984407709468
4,55,1374.5791178032582
55,4,1374.5791178032582
4,56,1893.0024465770657
56,4,1893.0024465770657
4,57,3249.6106925820136
57,4,3249.6106925820136
4,58,2046.6485182278634
58,4,2046.6485182278634
4,59,2096.688895603667
59,4,2096.688895603667
5,6,1426.897638228252
6,5,1426.897638228252
5,7,1424.9907058873187
7,5,1424.9907058873187
5,8,1270.052231984207
8,5,1270.052231984207
5,9,2220.418722627122
9,5,2220.418722627122
5,10,1324.2440522728925
10,5,1324.2440522728925
5,11,1079.4424482962625
11,5,1079.4424482962625
5,12,1893.669700923434
12,5,1893.669700923434
5,13,1436.2540206676656
13,5,1436.2540206676656
5,14,1168.2259525212608
14,5,1168.2259525212608
5,15,1131.1112176977176
15,5,1131.1112176977176
5,16,1963.0803835925603
16,5,1963.0803835925603
5,17,2914.4360129298193
17,5,2914.4360129298193
5,18,2060.426616701397
18,5,2060.426616701397
5,19,1271.6846117529253
19,5,1271.6846117529253
5,20,3744.9530722930344
20,5,3744.9530722930344
5,21,2101.72800698819
21,5,2101.72800698819
5,22,1551.2951613574394
22,5,1551.2951613574394
5,23,2775.593902798905
23,5,2775.593902798905
5,24,1713.6851248379087
24,5,1713.6851248379087
5,25,3555.7294452965807
25,5,3555.7294452965807
5,26,2918.97653704494
26,5,2918.97653704494
5,27,3805.938745151298
27,5,3805.938745151298
5,28,3168.350176385028
28,5,3168.350176385028
5,29,3627.62215950224
29,5,3627.62215950224
5,30,1665.0964506863852
30,5,1665.0964506863852
5,31,2359.6210803747786
31,5,2359.6210803747786
5,32,2128.256833787818
32,5,2128.256833787818
5,33,3810.1283632429927
33,5,3810.1283632429927
5,34,1780.3329450105418
34,5,1780.3329450105418
5,35,1517.1100800704676
35,5,1517.1100800704676
5,36,1855.949021019628
36,5,1855.949021019628
5,37,1808.562828140811
37,5,1808.562828140811
5,38,1864.9750537542168
38,5,1864.9750537542168
5,39,2504.93806377125
39,5,2504.93806377125
5,40,3109.2590099765007
40,5,3109.2590099765007
5,41,2011.835957096515
41,5,2011.835957096515
5,42,2177.259096674811
42,5,2177.259096674811
5,43,2055.2029149513473
43,5,2055.2029149513473
5,44,2451.018363414037
44,5,2451.018363414037
5,45,2579.9417007814673
45,5,2579.9417007814673
5,46,4241.71949335365
46,5,4241.71949335365
5,47,1877.8440324947628
47,5,1877.8440324947628
5,48,4705.053563119658
48,5,4705.053563119658
5,49,1760.3519240985133
49,5,1760.3519240985133
5,50,1576.8578962861397
50,5,1576.8578962861397
5,51,2577.2748561910985
51,5,2577.2748561910985
5,52,1391.0236460609678
52,5,1391.0236460609678
5,53,3604.276560454585
53,5,3604.276560454585
5,54,1466.2964727106385
54,5,1466.2964727106385
5,55,1511.1908704310542
55,5,1511.1908704310542
5,56,2371.3433080657587
56,5,2371.3433080657587
5,57,3190.790126804607
57,5,3190.790126804607
5,58,2520.9987249023075
58,5,2520.9987249023075
5,59,2544.724352665119
59,5,2544.724352665119
6,7,1488.171660234902
7,6,1488.171660234902
6,8,1011.5827578020865
8,6,1011.5827578020865
6,9,1794.115173380042
9,6,1794.115173380042
6,10,1843.276412752799
10,6,1843.276412752799
6,11,533.5383813633679
11,6,533.5383813633679
6,12,1795.0726485209918
12,6,1795.0726485209918
6,13,1649.4532464603963
13,6,1649.4532464603963
6,14,1032.90327622633
14,6,1032.90327622633
6,15,1574.66445867766
15,6,1574.66445867766
6,16,1638.11455856193
16,6,1638.11455856193
6,17,2481.633022956491
17,6,2481.633022956491
6,18,1360.506380626858
18,6,1360.506380626858
6,19,1120.5094376300924
19,6,1120.5094376300924
6,20,3811.9958339776554
20,6,3811.9958339776554
6,21,2551.3924780802163
21,6,2551.3924780802163
6,22,1847.91472211943
22,6,1847.91472211943
6,23,3879.756565296967
23,6,3879.756565296967
6,24,1852.1452812929153
24,6,1852.1452812929153
6,25,2894.3813632638908
25,6,2894.3813632638908
6,26,2884.437693512714
26,6,2884.437693512714
6,27,4402.525608865428
27,6,4402.525608865428
6,28,3292.404750563571
28,6,3292.404750563571
6,29,3949.325937683526
29,6,3949.325937683526
6,30,1980.1672821820716
30,6,1980.1672821820716
6,31,2240.671907213903
31,6,2240.671907213903
6,32,2762.3133451879953
32,6,2762.3133451879953
6,33,2855.7309366249383
33,6,2855.7309366249383
6,34,2269.152322414615
34,6,2269.152322414615
6,35,1064.3845340412347
35,6,1064.3845340412347
6,36,1554.3472053721423
36,6,1554.3472053721423
6,37,1887.500428405694
37,6,1887.500428405694
6,38,2149.1299569092403
38,6,2149.1299569092403
6,39,2447.663933920593
39,6,2447.663933920593
6,40,2745.4527314107468
40,6,2745.4527314107468
6,41,1448.8684360432349
41,6,1448.8684360432349
6,42,1535.7418940828077
42,6,1535.7418940828077
6,43,1902.094736390104
43,6,1902.094736390104
6,44,2705.977332222583
44,6,2705.977332222583
6,45,1737.2865276753466
45,6,1737.2865276753466
6,46,4728.336070774095
46,6,4728.336070774095
6,47,1579.836451935948
47,6,1579.836451935948
6,48,3881.833758595438
48,6,3881.833758595438
6,49,1253.0748266478656
49,6,1253.0748266478656
6,50,1390.618512878055
50,6,1390.618512878055
6,51,2403.7999008969364
51,6,2403.7999008969364
6,52,1126.9074789320225
52,6,1126.9074789320225
6,53,2754.265181830797
53,6,2754.265181830797
6,54,1237.9154351833643
54,6,1237.9154351833643
6,55,1480.518558550324
55,6,1480.518558550324
6,56,2042.733291185142
56,6,2042.733291185142
6,57,3079.055785346233
57,6,3079.055785346233
6,58,2362.5417152127775
58,6,2362.5417152127775
6,59,2618.563440642375
59,6,2618.563440642375
7,8,1959.6701206182595
8,7,1959.6701206182595
7,9,475.5498583759569
9,7,475.5498583759569
7,10,2048.723132094741
10,7,2048.723132094741
7,11,1040.7979237466818
11,7,1040.7979237466818
7,12,1163.6615424302836
12,7,1163.6615424302836
7,13,1975.3863981210402
13,7,1975.3863981210402
7,14,1751.4481861553763
14,7,1751.4481861553763
7,15,1765.7373545929763
15,7,1765.7373545929763
7,16,951.169977656558
16,7,951.169977656558
7,17,465.8032096362913
17,7,465.8032096362913
7,18,2417.6556122924785
18,7,2417.6556122924785
7,19,844.06054203796
19,7,844.06054203796
7,20,5267.023705273821
20,7,5267.023705273821
7,21,2844.238850904506
21,7,2844.238850904506
7,22,3147.0593528932104
22,7,3147.0593528932104
7,23,3671.9246209859957
23,7,3671.9246209859957
7,24,2301.4451172884637
24,7,2301.4451172884637
7,25,4566.3680889558955
25,7,4566.3680889558955
7,26,3151.0493608038805
26,7,3151.0493608038805
7,27,4899.653785292892
27,7,4899.653785292892
7,28,3640.800764357831
28,7,3640.800764357831
7,29,4839.654363032603
29,7,4839.654363032603
7,30,2112.113638919685
30,7,2112.113638919685
7,31,3125.367499131263
31,7,3125.367499131263
7,32,2998.8586201647804
32,7,2998.8586201647804
7,33,4812.438574924972
33,7,4812.438574924972
7,34,2746.235429161604
34,7,2746.235429161604
7,35,2957.3781168185715
35,7,2957.3781168185715
7,36,2945.8838975002773
36,7,2945.8838975002773
7,37,2805.9232125187345
37,7,2805.9232125187345
7,38,2147.9384849339594
38,7,2147.9384849339594
7,39,3123.333335832702
39,7,3123.333335832702
7,40,3612.9970579893934
40,7,3612.9970579893934
7,41,3036.2541970429297
41,7,3036.2541970429297
7,42,3677.0192881999237
42,7,3677.0192881999237
7,43,3426.2951727653103
43,7,3426.2951727653103
7,44,3221.281243803087
44,7,3221.281243803087
7,45,2704.6875748854663
45,7,2704.6875748854663
7,46,5250.523269841792
46,7,5250.523269841792
7,47,2464.5044896214927
47,7,2464.5044896214927
7,48,6403.020426282905
48,7,6403.020426282905
7,49,2084.17727641823
49,7,2084.17727641823
7,50,2384.45831727198
50,7,2384.45831727198
7,51,3102.557678841395
51,7,3102.557678841395
7,52,2075.4932217666887
52,7,2075.4932217666887
7,53,4257.151951197045
53,7,4257.151951197045
7,54,2316.8126486261235
54,7,2316.8126486261235
7,55,2610.8250661269767
55,7,2610.8250661269767
7,56,3212.510514042763
56,7,3212.510514042763
7,57,3550.1715973155033
57,7,3550.1715973155033
7,58,2898.8207197178967
58,7,2898.8207197178967
7,59,3404.6720144392393
59,7,3404.6720144392393
8,9,2742.4283912382475
9,8,2742.4283912382475
8,10,1471.6938436157911
10,8,1471.6938436157911
8,11,1360.3632555029549
11,8,1360.3632555029549
8,12,2852.684086246248
12,8,2852.684086246248
8,13,1147.6950903838415
13,8,1147.6950903838415
8,14,1396.501830588424
14,8,1396.501830588424
8,15,921.0746754893619
15,8,921.0746754893619
8,16,2690.6292071200646
16,8,2690.6292071200646
8,17,3763.488870402774
17,8,3763.488870402774
8,18,2999.959923892602
18,8,2999.959923892602
8,19,1787.9413523800918
19,8,1787.9413523800918
8,20,4520.167777765465
20,8,4520.167777765465
8,21,1509.3864342201148
21,8,1509.3864342201148
8,22,1530.9821393079828
22,8,1530.9821393079828
8,23,3271.6941440307205
23,8,3271.6941440307205
8,24,1119.7801060554352
24,8,1119.7801060554352
8,25,2515.555639004003
25,8,2515.555639004003
8,26,3293.6086850453153
26,8,3293.6086850453153
8,27,3702.71769364973
27,8,3702.71769364973
8,28,3707.7394013660064
28,8,3707.7394013660064
8,29,4341.047502282432
29,8,4341.047502282432
8,30,2049.621413248876
30,8,2049.621413248876
8,31,2263.0978971106197
31,8,2263.0978971106197
8,32,2116.4746607227
32,8,2116.4746607227
8,33,2616.9635612268085
33,8,2616.9635612268085
8,34,1194.8552706708426
34,8,1194.8552706708426
8,35,1257.3078338920238
35,8,1257.3078338920238
8,36,1917.105076937522
36,8,1917.105076937522
8,37,2483.7570147607603
37,8,2483.7570147607603
8,38,1985.0744958868495
38,8,1985.0744958868495
8,39,2144.234062839052
39,8,2144.234062839052
8,40,2504.0765080790256
40,8,2504.0765080790256
8,41,1433.4781678123832
41,8,1433.4781678123832
8,42,1451.040845677607
42,8,1451.040845677607
8,43,1688.3304583710492
43,8,1688.3304583710492
8,44,1521.1641957513798
44,8,1521.1641957513798
8,45,1783.9470782068424
45,8,1783.9470782068424
8,46,3387.910187954628
46,8,3387.910187954628
8,47,1286.7118843274652
47,8,1286.7118843274652
8,48,3226.521956714777
48,8,3226.521956714777
8,49,1149.311449458724
49,8,1149.311449458724
8,50,783.5999048143597
50,8,783.5999048143597
8,51,1589.3338070926836
51,8,1589.3338070926836
8,52,928.9242194644727
52,8,928.9242194644727
8,53,3260.594166463033
53,8,3260.594166463033
8,54,1256.4488496785004
54,8,1256.4488496785004
8,55,1313.6708235811632
55,8,1313.6708235811632
8,56,1516.1420128392544
56,8,1516.1420128392544
8,57,2888.6240349572163
57,8,2888.6240349572163
8,58,2382.272146892718
58,8,2382.272146892718
8,59,1990.0825842124225
59,8,1990.0825842124225
9,10,1982.976811022171
10,9,1982.976811022171
9,11,1287.4170973474054
11,9,1287.4170973474054
9,12,862.2738065403883
12,9,862.2738065403883
9,13,2267.430232491234
13,9,2267.430232491234
9,14,1683.8851953338603
14,9,1683.8851953338603
9,15,2084.9902349532776
15,9,2084.9902349532776
9,16,1133.3112171648413
16,9,1133.3112171648413
9,17,374.1730830637474
17,9,374.1730830637474
9,18,3029.387681577248
18,9,3029.387681577248
9,19,1285.421956666721
19,9,1285.421956666721
9,20,4200.7675782658325
20,9,4200.7675782658325
9,21,3678.4389662030144
21,9,3678.4389662030144
9,22,3257.6413314824176
22,9,3257.6413314824176
9,23,3915.1831650756676
23,9,3915.1831650756676
9,24,2289.812816831154
24,9,2289.812816831154
9,25,5115.607822122098
25,9,5115.607822122098
9,26,3177.011731467443
26,9,3177.011731467443
9,27,6139.900608513284
27,9,6139.900608513284
9,28,3910.1399859041935
28,9,3910.1399859041935
9,29,5378.414184107501
29,9,5378.414184107501
9,30,1957.021677530087
30,9,1957.021677530087
9,31,3494.3111050645916
31,9,3494.3111050645916
9,32,3739.129846963261
32,9,3739.129846963261
9,33,5389.969852055754
33,9,5389.969852055754
9,34,3429.191318206466
34,9,3429.191318206466
9,35,3159.930830535207
35,9,3159.930830535207
9,36,2831.8462536207476
36,9,2831.8462536207476
9,37,2200.1924793732
37,9,2200.1924793732
9,38,1504.86074842484
38,9,1504.86074842484
9,39,3264.7392264305186
39,9,3264.7392264305186
9,40,3646.236360068022
40,9,3646.236360068022
9,41,3150.862699519549
41,9,3150.862699519549
9,42,3295.5606259398346
42,9,3295.5606259398346
9,43,3334.478755635635
43,9,3334.478755635635
9,44,3537.131963996766
44,9,3537.131963996766
9,45,2923.0777968812845
45,9,2923.0777968812845
9,46,5504.91755939956
46,9,5504.91755939956
9,47,2282.942003402702
47,9,2282.942003402702
9,48,7105.452104901441
48,9,7105.452104901441
9,49,2516.2584745416743
49,9,2516.2584745416743
9,50,2764.7574109690554
50,9,2764.7574109690554
9,51,2535.9258451914457
51,9,2535.9258451914457
9,52,2247.390856885514
52,9,2247.390856885514
9,53,3937.017652442675
53,9,3937.017652442675
9,54,2459.8880948878095
54,9,2459.8880948878095
9,55,2455.119497653795
55,9,2455.119497653795
9,56,3108.5254574418805
56,9,3108.5254574418805
9,57,4146.342519951358
57,9,4146.342519951358
9,58,2632.1724118659513
58,9,2632.1724118659513
9,59,3137.9801165426047
59,9,3137.9801165426047
10,11,1093.9964033678707
11,10,1093.9964033678707
10,12,2928.382788302459
12,10,2928.382788302459
10,13,908.0229897839605
13,10,908.0229897839605
10,14,686.1574185466719
14,10,686.1574185466719
10,15,1088.050479821111
15,10,1088.050479821111
10,16,2683.969616432274
16,10,2683.969616432274
10,17,3028.2992529397166
17,10,3028.2992529397166
10,18,2154.918618797422
18,10,2154.918618797422
10,19,1566.877835609115
19,10,1566.877835609115
10,20,3040.486835412909
20,10,3040.486835412909
10,21,2364.5113576525605
21,10,2364.5113576525605
10,22,1784.1525090617336
22,10,1784.1525090617336
10,23,2774.7385857436634
23,10,2774.7385857436634
